type,number,question,answer
comprehensive,8,简述通信系统故障定位的一般原则？,
comprehensive,9,设备、光电缆及材料、附件等进场验收有哪些要求？,"（1）数量、型号、规格、质量符合设计和订货合同的要求，以及相关技术标准的规定；
（2）图纸、说明书等技术资料，合格证、质量检验报告等质量证明文件齐全；
（3）机柜（架）、设备及附件无变形、表面无损伤，镀层、漆饰完整无脱落，铭牌，标识完整清晰；
（4）机柜（架）、设备内部件完好、连接无松动；无受潮发霉、锈蚀；
（5）线缆外皮无破损、挤压变形；
（6）预埋金属管或塑料管、过线盒、接线盒及桥架等表面涂覆或镀层应均匀、完整、光滑、无伤痕，管孔无变形、损坏；
（7）各种铁件镀层表面光洁、均匀、完整，无脱落、气泡等缺陷；
（8）箱式机房箱体单元、构件、板材等表面，无明显变形、碰伤、裂痕等，安装零部件齐全并匹配。"
comprehensive,10,某施工单位在雨季承接了南方某市管道光缆线路工程，主要工作内容有：敷设光缆、清刷管孔、路由复测、布放塑料子管、光缆接续、中继段测试和光缆配盘。建设单位进行工程质量专项检查时，询问项目“三检”制度的落实情况，现场质检员说，施工人员以往一直干得很好，本工程不需要对他们工作进行检查。,"（1）人孔内施工应注意的问题
在井口处设置警示标志；在井上设专人看护；应先进行有害气体检测和通风，确认无有毒有害气体后方可下井施工；抽水机或发电机的排气管不得靠近人孔口，应放在人孔的下风方向；上下人孔必须使用梯子，不得蹬踩光(电)缆托板；严禁在人孔内吸烟；若遇人员中毒事件，井上人员应在保证自身安全的情况下方可施救，不得盲目下井施救。
（2）“三检”是指自检、互检和专业检。
（3）质检员的主要职责是：检查工序质量是否合格；检查施工过程中操作方法是否正确；检查仪表、施工工具能否满足工程需要。"
comprehensive,11,敷设室内通信设备接地线除应符合线缆敷设的一般要求外，还应符合哪些要求？,"（1）接地线严禁使用裸导线布放，其截面积符合设计要求；
（2）室内通信设备的接地线单独与室内接地汇集排或接地排相连，不应在一条接地线上串几个需要接地的通信设备。不应通过安装加固螺栓与建筑钢筋相碰而自然形成电气接通；
（3）配线架应从室内接地汇集排或接地排上引入保护地线。配线架与机房通信设备之间不应通过走线架形成电气连通；
（4）电源地线和保护地线与交流中性线应分开敷设，不应相碰，严禁合用。交流中性线在电力室单独接地；
（5）当接线端子与线料为不同材料时其接触面应涂防氧化剂。"
comprehensive,12,简述通信设备安装工程中可能影响进度的因素？,"（1）内部影响因素
管理方面：施工资源调配不当、工作安排不合理、窝工，施工计划不合理，对突 发情况应对不力，管理水平低。
装备方面：车辆及主要机具、仪表的数量或性能不能满足工程需要。
技术方面：技术力量不足，如设备监测人员技术不熟，操作不熟练，员工素质 低；施工单位采用的施工方法或技术措施不当；应用新技术、新材料、新工艺时缺乏经验，不能保证质量等，这些因素都会影响施工进度。
协调方面：跨区域施工，协调、联系困难。
质量方面：因质量问题造成大量返工。
材料供应方面：材料或备件不能及时到达施工现场；使用了不合格的材料或备件。
财务方面：现场资金紧缺。
安全方面：发生了安全事故。
（2）外部影响因素
施工条件方面：配套线路未建好，电路不通；配套机房、基站等未建好；不具备 供电条件；材料或设备不能及时到达施工现场，或备件欠缺；材料及设备厂家提供的设 备、备件规格等不符合设计要求；设计不合理，设计变更，增加了工程量；合同不能及时 签订，资金不能及时拨付；测试阶段，跨单位/ 区域协调不到位等。
施工环境方面：测试人员乘车时交通不畅; 机房在居民区，施工时因噪声扰民需 固定时间段施工等。
大型事件方面：政府的重要会议、重大节假日、国家的重大活动、大型军事活动 等需要封网。
意外事件方面: 火灾、重大工程事故等。
不可抗力：战争、严重自然灾害等。"
comprehensive,13,施工进度滞后可通过那些方法进行调整？,"（1）增加施工人员或增加施工人员的劳动时间
根据延迟工作的特点，在可能的情况下及经济允许的情况下，项目经理部可增加施工人员投入或要求施工人员加班作业。
（2）增加施工机具、设备、仪表或倒班作业
分析工程进度滞后是由于机具、设备或仪表等因素造成的，当需要调整工程进度时，项目经理部应计算增加机具、设备、仪表的投入或在原有的基础上考虑加班作业的经济性。如果可以通过施工人员在原有机具、设备、仪表数量基础上倒班作业弥补进度损失， 应抓紧时间实施。
（3）改变某些工作间的工作关系
工作关系包括工作之间的逻辑关系和组织关系，逻辑关系是不可能改变的，但组织关系是可以调整的。因此可以通过调整关键线路和超过计划进度的非关键线路上的有关工作 之间的组织关系的方法调整进度计划，以达到缩短工期的目的。例如可以把依次进行的有 关工作改变成平行的或互相搭接的以及分成几个施工段进行流水施工的工作关系。
（4）缩短某些工作的持续时间
这种方法是缩短某些工作的持续时间，使施工进度加快，来保证实现计划工期的方法。采用这种方法，要求这些被压缩持续时间的工作是位于由于实际施工进度的拖延而引 起总工期增长的关键线路和某些非关键线路上的工作，同时，这些工作又是可压缩持续时 间的工作。"
comprehensive,14,试述GSM-R系统防雷接地的基本要求,"（1）GSM-R系统的接地系统设计，应满足人身安全和设备的正常运行的要求；
（2）GSM-R应采用系统的综合防雷措施，包括：直击雷防护、联合接地、等电位连接、电磁屏蔽、雷电分流和雷电过电压保护等；
（3）通信机房接地系统宜采用共用接地方式。当条件具备时应接入综合接地系统。采用共用接地方式技术经济不合理时，可采用分设接地方式；
（4）按分设接地方式设置的接地体之间的距离均应大于20m，当土壤电阻率小于100Ω·m时，不应小于15m；
（5）交换中心接地电阻值应小于或等于1Ω。基站、直放站和漏泄同轴电缆的接地电阻值应小于或等于4Ω，对于年雷暴日小于20天的地区，接地电阻值可小于或等于10Ω。铁塔、电杆单独设置防雷接地体时，接地电阻值应小于或等于10Ω；
（6）当隧道内没有既有接地系统或综合接地时，可以在隧道内附近设保护地线。无法做地线时，应外引接地，但接地引线的敷设应采取防机械损伤措施；
（7）与其他通信等设施共用一建筑物时，应与建筑物内其他地线系统共用统一设计的接地装置；
（8）防雷、电磁兼容及接地工程的设备和器材，应采用经实践证明行之有效、并通过铁道部有关部门强制认证的产品。"
comprehensive,15,简述光电缆及漏泄同轴电缆单盘检验有何要求？,"（1）光缆单盘应按下列规定检测：
1）根据出厂记录对照实物检查光缆程式、光纤、金属缆芯、绝缘介质、加强芯、外护层、色谱标识及其他机械物理特性，并符合相关技术标准的规定。
2）开盘检验电缆端面，确定A 、B 端。
3）用光时域反射仪(OTDR) 检测单盘光缆的长度及固有衰减等指标应符合设计和订货合同要求，并做好检测记录。
4）单盘检测后，应对光缆头作密封处理。
（2）电缆单盘应按下列规定检测：
1）根据出厂记录并对照实物检查电缆程式、芯径、绝缘介质、外护层、色谱标识及其他机械物理特性，符合相关技术标准的规定。
2）开盘检验电缆端面，确定A 、B 端。
3）对号检查所有芯线有无断线、混线等障碍。
4）检测芯线的环线电阻。
5）检测每一根芯线对其他所有芯线及金属护套之间的绝缘电阻和绝缘介电强度。
6）单盘检测后，应对电缆头作密封处理。
（3）漏泄同轴电缆单盘应按下列规定检测：
1）单盘LCX 的内外导体直流电阻、绝缘介电强度、绝缘电阻等电气性能应符合设计要求。
2）LCX 的特性阻抗、电压驻波比、标称耦合损耗、传输衰减等交流电气性能宜在生产厂内进行检测，或检查出厂质量检验报告，并应符合设计要求。
3）单盘检测后，应对漏缆头作密封处理。"
comprehensive,16,简述GSM-R系统在铁路中的应用。,"GSM-R系统在铁路中的应用主要有以下几个方面：
（1）调度通信；
（2）车次号传输与列车停稳信息的传送；
（3）调度命令传送；
（4）列尾装置信息传送；
（5）调车机车信号和监控信息系统传输；
（6）机车同步控制传输；
（7）CTCS3级/ CTCS4级；
（8）区间移动公（工）务通信；
（9）应急指挥通信和话音和数据业务；
（10）旅客列车移动信息服务通道。"
comprehensive,17,不同施工环境施工应注意那些安全问题？,"（1）山区施工时，应采取措施保证施工人员的安全、保证车辆及机械设备的安全、保证工程材料的安全；应防止施工人员滑倒、摔伤，防止车辆侧翻、制动装置失灵，防止机械设备摔坏、损坏、丢失。临时设施应远离河道、峭壁、低洼地段等存在安全隐患的地方。
（2）高温天气施工时，应采取措施防止施工人员中暑，气温过高时应停止施工。
（3）低温雨雪季节施工时，应采取措施保证施工人员及车辆的安全，应预防人员冻伤，防止施工人员在泥泞、冰雪路段摔伤，防止车辆冻坏或侧翻。
（4）室内施工时，应采取措施保证施工人员的安全、机房建筑的安全、机房内在用设备及新装设备的安全，应防止施工人员发生触电、物体打击、高处坠落等安全事故，防止建筑物的楼板、墙体损坏，防止在用设备短路，防止新装设备受到撞击或过压、过流工作。禁止触碰与工程施工无关的机房设备。
（5）市内施工时，应采取措施保证施工人员及周围人员的安全、车辆的安全、周围基础设施及其他设施的安全，防止发生人员伤亡事故、车辆损坏事故、设施被破坏事故。
（6）郊外施工时，应注意的安全问题有：
公路上施工时，应采取措施保证施工人员、材料及路上过往车辆的安全，防止发生交通事故，防止工程材料被车辆压坏。
农田中施工时，应采取措施保证施工人员及农作物的安全，防止施工人员发生坠落及传染病的危害，防止农作物被损坏。
铁路附近施工时，应采取措施保证施工人员的安全、铁路设施的安全和铁路的通畅，防止发生铁路交通事故，防止损坏铁路路基及信号系统。必须执行“双防护”制度（驻站联络员+现场防护员），保持与接触网带电部分2m以上的安全距离。"
comprehensive,18,视频会议是通过网络通信技术来实现的虚拟会议，在目前，视频会议可分为几类，优缺点分别是什么？,视频会议可以分为基于硬件的视频会议系统、基于软件的视频会议系统和网络视频会议系统。基于硬件的视频会议系统的优点是维护方便、使用简单、视频的质量好；缺点是系统造价较高、对网络的要求高、需用专线来保证。基于软件的视频会议系统的优点是充分利用已有的计算机设备、造价低廉；缺点是视频质量不能得到有效的保证。网络视频会议系统的优点是可以实现非常强大的数据共享和协同办公；对网络的要求低，完全基于电信公网运营，客户使用非常方便，不需要购买软件和硬件设备。
comprehensive,19,隧道内安装吊挂漏缆有何规定？,"（1）漏缆吊挂在隧道侧壁，槽口向下，距钢轨面的吊挂高度应为4.5m～4.8m。
（2）电气化区段吊挂漏缆应在接触网回流线的另侧，不得已设在同侧时漏缆与汇流线或PW线（保护地线）的距离应大于0.6m。与吸上线交越时，漏缆外应套厚8mm、长1～1.3m的聚乙烯塑料管作防护。
（3）隧道内吊挂漏缆，应联系开天窗作业时间，只有在关闭该段接触网供电的情况下，方可进行吊挂作业，两端还应设防护人员。
（4）隧道内漏缆宜采用人工抬放。如采用机械施工时，运载轨道车不得猛起动和急刹车。"
comprehensive,20,简述GSM-R无线列调的优势。,"相对于现有的模拟无线列调方式，GSM-R无线列调系统有着无可比拟的优势：
（1）GSM-R是数字系统，可以利用纠错、检错及话音编码等手段提高话音质量，抗干扰能力强，可以利用加密机制使系统保密性更好，可靠性更高；
（2）方案中无线和有线结合的方式，既充分体现了GSM-R的优势，又充分利用了现有的有线通信资源，节省投资；
（3）利用蜂窝机制，可以有效的利用无限频点和通信电缆资源，扩大覆盖范围，提高系统容量；GSM-R具有ISDN特性，可以支持多种应用，便于扩展无线列调功能；各种先进技术如功能寻址、基于位置的寻址、优先级的使用，使无线列调功能更加强大；
（4）因为只有一种系统，对于运营者来说维护成本更低，而且在不同的铁路网之间具有互操作性；
（5）可以采用灵活设置完成双工和半双工通信，实现大三角和小三角通信更容易；
（6）除了可以用于无线列调，GSM-R还可以为铁路部门提供一个完善的移动通信平台，为通信信号一体化构造一个统一的通信网络，降低铁路部门在通信上的投资；同时，在这个平台上的各种应用还可以提高网络的利用率，提高投资回报率。"
comprehensive,21,《铁路通信、信号、电力、电力牵引供电工程施工安全技术规程》中明确规定桥梁上作业应符合哪些安全要求？,"（1）在营业线桥梁上施工时应由专人负责统一指挥，并配备良好的通信设备。
（2）在桥梁墩台上施工必须有防护设施，桥梁上应设有专人防护。
（3）当在桥墩台侧面钻孔时如作业空间不够，应搭设作业台，作业台应安全可靠，并应有护栏。
（4）当有列车通过时应停止工作。施工人员避让到安全地点。
（5）作业人员工作必须佩故安全好，上下传递料具应用绳索吊工具袋进行。
（6）桥上下运送物料和工具时，应采用吊装运抽，严禁抛掷。
（7）在桥栏外和桥墩上施工时，应符合高处作业安全的相关规定。"
comprehensive,22,铁路调度台与值班台需进行哪些功能调试？,"（1）调度通信的个别呼叫、组呼、全呼和会议功能；
（2）自动应答功能；
（3）呼叫等待功能；
（4）呼叫保持功能；
（5）主叫线识别提供业务；
（6）两个通道可同时使用，并可互相转换功能；
（7）支持呼叫前转、呼叫转接功能；
（8）工作状态显示功能；
（9）拨号及功能号呼叫功能。"
comprehensive,23,铁路数字调度系统需要对数字语音记录仪进行那些功能调试和性能测试？,"（1）功能调试
1)通道记录；
2) 语音记录；
3) 回放、监听、显示、检索、转存；
4) 安全管理、启动方式、断电保护；
5) 自动电平控制、电源转换；
6) 网络远端查询、计算机管理；
7) 与外部时钟(CTC 或TOCS) 同步。
（2）性能测试
1)容量要求；
2) 放音输出功率；
3) 全频道频率响应、全频道信噪比、失真度、通道串音防卫度；
4) 语音质量、查询响应时间、输入信号动态范围、声控启动录音灵敏度。"
comprehensive,24,阐述交流不间断供电电源系统的功能。,"不间断电源具有以下五个功能：
（1）双路电源之间的无间断切换。两路电源（一类供电电源和三类供电电源）可通过UPS实现无间断切换。
（2）隔离干扰功能。在UPS中，交流输入电压经整流后，加入逆变器，逆变器对负载供电。这样可将电网电压瞬时间断、谐波、电压波动、频率波动以及噪声等电网干扰与负载隔离，既可以使负载不干扰电网，又使电网中的干扰不影响负载。
（3）电压变换功能。通过UPS，可以将输入电压变换成需要的电压。
（4）频率变换功能。通过UPS，可将输入电压的频率变换成需要的频率。
（5）后备功能。UPS中的蓄电池，贮存一定的能量，市电间断时蓄电池通过逆变器可继续供电。后备时间可以为5、10、15、30、90分钟甚至更长。"
comprehensive,25,在电源设备单机调试中，对电源设备加电前需要确认哪些方面内容？,"（1）设备布线和接线正确，无碰地、短路、开路、假焊等情况。
（2）机架保护地线连接可靠。
（3）设备接触器与继电器的可动部分动作灵活，无松动和卡阻，其接触表面无金属碎屑或烧伤痕迹。
（4）设备开关灵活，接触可靠。熔断丝容量和规格符合设计或产品技术指标要求。
（5）设备电压、电流表已进行校验和铅封。
（6）对设备、部件、布线的绝缘电阻、耐压强度进行检测，符合技术指标要求。
（7）测试设备内布线及设备非电子器件对地绝缘电阻符合产品技术指标规定；无规定时，应不小于2MΩ/500V。
（8）检查交流配电设备的避雷器件符合相关技术标准的规定。"
comprehensive,26,《铁路运输安全保护条例》第六十条中规定，任何单位或者个人不得实施危及铁路通信、信号设施安全的行为有哪些？,"（1）在埋有地下光（电）缆设施的地面上方进行钻探，堆放重物、垃圾，焚烧物品，倾倒腐蚀性物质；
（2）在地下光（电）缆两侧各１米的范围内建造、搭建建筑物、构筑物；
（3）在地下光（电）缆两侧各１米的范围内挖砂、取土和设置可能引起光（电）缆腐蚀的设施；
（4）在设有过河光（电）缆标志两侧各100米内进行挖砂、抛锚及其他危及光（电）缆安全的作业；
（5）其他可能危及铁路通信、信号设施安全的行为。"
comprehensive,27,通信作业过程中需要清理一大型管井中杂物，几个工人先使用潜水泵抽水，潜水泵未接保护零线，三相胶盖闸有一相保险丝虚接，水位变低后，潜水泵在污泥上运转，且无防杂物进入措施。为了提高水位，他们将水泵停了，四个工人跳入井内挖污泥，挖深后把潜水泵移入坑内，他们在井中通知上面的人启动潜水泵，继续抽水。请分析他们的违章行为存在哪些主要风险？应采取的主要措施？,"违章行为包括：
（1）潜水泵没有保护零线，无防杂物进入措施，在污泥杂物上运转，泵运转超负荷。
（2）工人进入管井前未进行毒气检测，挖污泥过程中无毒气监测，工人下井作业未佩戴劳防用品。（如防毒面罩、急救保险带、防触电保护衣等）可能造成中毒事故。
（3）三相胶盖闸有一相保险丝虚接，造成一相断电，两相运行可使电动机烧毁，潜水泵带电。
（4）四人在水中便启动潜水泵，带电的水泵导致水带电，造成触电事故。
应采取的预防措施有：
（1）接专用保护零线和漏电保护器，作业前检查用电设备和线路，潜水泵不在水面外长时间运行。
（2）下井前进行毒气检测，确认安全后工人佩戴防毒面具下井作业，挖泥过程中进行毒气监测，井上配置足够的防护人员。
（3）人员升井后再启动潜水泵。
（4）加强对作业人员安全意识、下井作业、电器使用知识的培训。
（5）现场配置专业作业人员带班监护，严格现场安全作业管理。"
comprehensive,28,《铁路专用通信作业安全规则（暂行）》第十三条规定，防触电伤害“三禁止”是什么、“二必须”的内容是什么？,"“三禁止”：
(1)禁止无电工特种操作证的人员从事电气作业；
(2)禁止不按规定穿戴防护用品和使用未经检验合格的绝缘工具进行电气作业；
(3)禁止在进行停电作业时，违反停电、验电、设置标示牌的安全规定。
“二必须”：
(1)电气设备必须定期进行检查检测，确保其绝缘性能良好，接地、接零装置安全可靠，接地电阻要满足规定要求；
(2)高压设备、线路的电力作业必须严格执行工作票、许可、监护、间断和转移、结束和送电的制度，严格执行停电、接地封线、悬挂标示牌的措施并符合相关安全规定。"
comprehensive,29,某通信工程公司承接的一项架空光缆线路工程位于丘陵地区，且有一档吊线在上方与3.5m高的220V供电线路交越。项目部在专项检查时，发现现场部分角杆向内角倾斜。,"（1）可能导致角杆向内角倾斜的原因：
电杆及拉线地锚埋深不够；拉线出土点不正确；杆洞及地锚坑回填土未夯实；拉线收紧程度不够；拉线距高比不符合要求；角杆杆根没有向内角方向移位；没有按设计安装杆根装置；杆根装置安装位置不正确；拉线程式不符合规定。
（2）作业人员应采取下列防触电措施：
作业人员应戴安全帽、绝缘手套，穿绝缘鞋和使用绝缘工具；作业前，用试电笔测试电杆上附挂物是否带电，在确认不带电后方可作业；架设吊线前，应通知供电部门派人到施工现场配合施工；严禁使用任何方法将钢绞线抛过电力线，钢绞线不得搁在电力线上拖拉，应采用绝缘棒或搭保护架保护。
（3）在杆路上应采取下列保护措施：
交越处的吊线加装电力线保护套管；如交越电杆为角杆时，拉线应装绝缘子；与电力线垂直净距满足规范要求。"
comprehensive,30,铁塔基础施工有哪些施工要求？,"（1）基础应建在坚实的地基上，不得建在浮土、垃圾土、流质土和易受水冲刷的地方；
（2）基础开挖过程中发现地下管线且无法避让时，应采取保护措施。
（3）基坑开挖到设计深度后应核对地质资料，并进行地基承载力试验以确认是否符合设计要求；
（4）基础浇灌前应埋设好防雷地线，防雷接地电阻应符合设计要求；根据需要也可在基础引出接地扁钢，接入防雷地；
（5）根据铁塔塔靴固定螺栓孔的相对尺寸制作模板，将地脚螺栓用模板固定后，浇灌在基础里；
（6）铁塔基础钢筋规格及绑扎方式应符合设计要求；
（7）铁塔基础混凝土配比应符合铁塔基础设计要求的强度等级；
（8）混凝土每一次浇灌，均应提取混凝土试块并进行试验；
（9）基础混凝土浇灌后12h内用草垫或塑料薄膜加以覆盖并进行保湿养护，覆盖应严密并保持塑料薄膜内有凝结水，一般要养护28天左右（由天气和温度决定）。
（10）铁塔基础施工除符合上述要求外，尚应符合相关技术标准的规定。"
comprehensive,31,铁塔施工的主要危险有哪些？应采取的主要措施有哪些？,"基坑开挖阶段：坍塌、透水、挖坏地下设施、机械伤害。
基础浇注阶段：物体打击、基坑模板支护强度不够、涨模。
铁塔安装阶段：物体打击、高处坠落、机械伤害。
塔上设备安装阶段：物体打击、高处坠落。
采取的主要措施：勘探、制订并执行专项方案、安全教育、现场设专人防护、严格作业纪律、正确佩戴劳防用品、实施应急培训。"
comprehensive,32,线缆布放有哪些要求？,"（1）布放前检查
1）线缆有无断线、混线；
2）电缆的绝缘电阻、耐压等电气指标符合要求；
（2）根据不同的应用识别不同的线缆型号规格，交流电源线、直流电源线、光纤、各种通信线等，按不同的路由分开布放；
（3）通信电缆与电源线的平行距离不小于50mm；
（4）各种线缆应均匀绑扎固定，按顺序出线，布放应顺直、整齐，无扭绞、交叉；
（5）线槽内敷设时，不得溢出；
（6）防静电地板下敷设时，应留有净空；
（7）线缆弯曲要求
1）线缆弯曲均匀、圆滑；
2）大对数对绞电缆的弯曲半径不小于电缆外径的10倍；
3）非屏蔽对绞电缆的弯曲半径不小于电缆外径的5倍；
4）同轴电缆的弯曲半径不小于电缆外径的15倍；
5）室内光缆的弯曲半径不小于光缆外径的15倍；
6）光纤跳线的弯曲半径不小于50mm。
（8）布线应尽量短而整齐；当线缆接入设备或ODF、DDF、VDF、数据配线架时，留有一定的余量，余留长度统一；
（9）编扎电缆芯线时保持电缆芯线的扭绞，布线不应过紧，转弯圆滑；分线应按色谱顺序；余留芯线的长度符合更换编线最长芯线的要求；
（10）光纤尾纤单独布放；软光纤在走线架或线槽内加套管或线槽保护，不应挤压、扭曲；编扎光纤的扎带松紧适度；
（11）敷设好的缆线两端贴有标签，标明型号、长度及起止设备名称等必要的信息；标签采用不易损坏脱落的材料；
（12）室内各种配线中间无接头。"
comprehensive,33,通信设备安装工程的质量控制点有那些？,"按照实施过程可分施工准备、设备安装、调试、验收四个阶段进行。
（1）施工准备
现场勘查：机房内部装修质量；地槽、走线路由检查；交流电源引入质量，机房 照明情况检査；机房的防静电地板（如有）情况检查；空调系统情况检查，机房温度、湿 度情况检查；机房的防雷接地排、保护接地排是否有空余位置；机房内消防设施的完 整性。
进场检验：现场开箱检验设备、主要材料的型号、规格、数量、外观、备附件、质量证明文件（合格证、质量检验报告等）、产品技术文件（说明书等）。
（2）设备安装
走线槽（架）安装：走线槽（架）安装的位置、高度，水平度、垂直偏差；吊挂撑铁的安装。
机架安装质量：基座的位置、水平度；机架安装的位置、垂直度，机架上加固 (如有) 制作；机架的标志制作。
子架安装质量：子架安装位置；板卡安装位置；接触部位连接的可靠性。
室外设备安装：安装位置、安装稳固、防护等级。
光电缆敷设：径路、固定、弯曲半径、接续及成端、标识、防水等；防雷接地。
（3）调试（至少5项）
通电前检查：电源线连接的极性是否正确，电源电压；加电步骤，各种可闻 、可视告警设施。
电源调试：输入电压、输出电压等、蓄电池充放电试验、绝缘测试、冗余倒换、电源监测等。
传输设备调试：发送光功率、接收灵敏度、抖动、误码、网管等。
交换设备调试：软件加载、数据配置、基本功能调试（基本呼叫、组呼、个呼、大话务量呼叫测试等）。
无线设备调试：漏缆及天馈的驻波比、设备发送功率、场强覆盖、电磁干扰、铁路无线调度呼叫功能。
（4）验收
验收前成品保护：局部封闭、环境保护、防护标志设置、维护测试。
验收过程：进场检验、过程检验、竣工验收、静态验收、动态验收等。
验收资料：竣工资料的内容完整性、外观整洁度，数据准确性、与实物相符性。"
comprehensive,34,室外摄像机（前端采集设备）安装和配线有哪些要求？,"（1）安装前应逐个通电进行检测和粗调，确认状态正常；
（2）在线路附近安装摄像机时，应符合铁路限界要求；
（3）在接触网等高压带电设备附近架设摄像机时，安全防护距离符合相关标准的规定；
（4）摄像机支柱（杆）高、基础的浇注方式和强度符合设计要求；立杆表面应防腐处理；
（5）摄像机在符合监视目标视场范围要求的条件下，其安装高度室内离地不宜低于2.5米、室外离地不宜低于3.5米；
（6）摄像机宜安装在监视目标附近不易受外界损伤的地方，安装位置不应影响现场设备运行和人员正常活动；
（7）摄像机设备和电源线、视频线、信号线，及支柱（杆）的防雷和接地应符合设计要求；
（8）摄像机云台的安装固定方式符合设计和设备技术文件要求，安装牢固可靠；并保证云台的转动角度范围不受影响，外置云台解码器安装在云台附近或吊顶内（但须留有检修孔）。
（9）摄像机安装牢固；摄像机的工作温度、湿度应适应现场气候条件的变化，必要时可采取适当的防护措施；在搬动、架设摄像机过程中，不应打开镜头盖；
（10）摄像机防护罩安装牢固，防水功能符合相关标准规定；
（11）从摄像机引出的电缆宜留有余量，不影响摄像机的转动；连接摄像机的线缆应固定，不应用插头承受电缆的自重；外部引出线部分应采取防护措施；
（12）室外露天机箱的防护功能、机箱体积符合设计要求。机箱内电源、视频光端机等设备安装牢固，配线整齐规范；机箱安装牢固，表面喷涂明显的警示标志；机箱离地面高度符合设计要求；
（13）摄像机镜头安装宜顺光源方向对准监视目标，并宜避免逆光安装；
（14）附加照明装置的光源光线应避免直射摄像机镜头，以免产生晕光；安装在铁路沿线时，不得影响司机瞭望信号；
（15）用于安装摄像机侧的电源开关及视频光端机等设备的室外设备箱，宜安装在距离地面1.5米左右的位置，便于维修；特殊条件下，宜靠近摄像机安装。"
comprehensive,35,影响铁路营业线设备稳定、设备使用和行车安全的信号、通信、电力工程的施工都有哪些项目？,主要项目如下：
comprehensive,1,线路及站场设备技术改造，增建双线、新线引入、电气化改造等施工。,
comprehensive,2,跨越、穿越线路、站场，铺设电力线路、通信线路等设施的施工。,
comprehensive,3,在线路安全保护区内架设、铺设管道和电力线路、通信线路等设施的施工。,
comprehensive,4,在规定的安全区域内实施爆破作业，在线路隐蔽工程（含通信、信号电缆径路）上作业，影响路基稳定的各种施工。,
comprehensive,5,在信号、联锁、闭塞、CTC、列控等行车设备上的大中修施工作业。,
comprehensive,36,地铁无线通信系统的功能与组成？,地铁无线通信系统主要是以调度员为中心，及时准确的对行驶车辆、运营和维护人员进行通信调度，以此来保障地铁系统的正常运转。同时，停车场和车辆段的管理人员也要以无线通信系统为基础，管理区内的车辆及人员。在无线通信系统中控制中心是指令下达的主要部门，其可以监测和管理全线基站的运行及故障。地铁无线系统的组成主要以无线集群、传输系统、中继器加漏泄同轴电缆系统构成，设备包括：无线移动交换机、中心基站设备、合路器、中继器、车载台、车站固定台、手持设备等；无线设备与各系统之间的接口也要配备完善，其中包括ATS接口、CLK接口、PABX接口等。
comprehensive,37,通信设备安装工程环境因素的控制措施,设备安装工程施工时，铁件刷漆剩余的油漆应统一回收，不得随意丢弃。使用电锤或切割机作业时，应避开中午或晚上时间；操作人员在室外作业时应站在上风口，并用水喷 淋钻头；在室内作业时应用吸尘器等工具降尘。设备开箱时，应及时将包装箱内的废弃物 收集，并送到指定地点。仪器、仪表上换下的废旧电池应收集，统一安放到指定地点。光 ( 电）缆接续时的下脚料、废弃物应在下班时收集，并丢置到指定地点。从事微波、移动  工程测试工作的操作人员工作时，应穿戴相应的防护工作服，避免受到电磁波辐射的伤 害。施工材料、机具、仪表应摆设整齐。电缆皮、线头等废料应及时清理。不能在机房四周堆放杂物，应保持机房进出道路的畅通；进入机房要换鞋，特别是雨天或道路泥泞时，更要注意机房卫生，建立轮流值日制度，保持机房卫生经常化等。
comprehensive,38,冬雨季防人身伤害、防坠落、防滑事故施工安全生产应注意事项？,"（1）冬施时，加强劳动保护，施工人员配戴手套、穿胶底鞋，增加防滑措施，严禁穿硬底鞋。
（2）进工地施工必须戴安全帽，防寒帽子不能代替安全帽；
（3）露天作业要配齐防寒用品，在架上施工要慎防“探头板”踩空，
高空作业要悬系安全带，在高度超过1.5米马凳上，要一人操作一人监护；
（4）登高作业人员必须佩戴防滑鞋、防护手套等防滑、防冻措施，必
须系好安全带；
（5）4级以上大风禁止塔吊安装、顶升作业，6级以上大风禁止吊装作业和高空作业；
（6）在负温度下绑扎、起吊钢构件用的钢索与构件直接接触时，应设防滑隔垫。检查吊物钢丝绳有无破损，U型卡是否锁紧，吊钩保险是否有效；
（7）因冬季材料脆性大、易滑，所以吊拉起重大吨位货物工具要留有更大的安全系数以充分保证安全；
（8）遇到雨雪等恶劣天气时，要及时清除施工现场的积水、积雪，严禁雨雪和大风天气强行组织施工。"
comprehensive,39,"试说明通信线路工程中，哪些情况下应埋设光、电缆标石？   
答：通信线路工程中，下列各种情况应埋设光、电缆标石：",
comprehensive,40,高速铁路通信工程施工质量应按什么要求进行验收？,"通信工程施工质量应按下列要求进行验收：
（1）工程施工质量应符合高速铁路通信工程施工质量验收标准和现行有关标准的规定；
（2）施工质量应符合工程设计文件和工程合同的要求；
（3）参加工程施工质量验收的各方人员应具备规定的资格；各种检查记录签证人员应报建设单位确认、备案 ；
（4）工程施工质量的验收均在施工单位自行检查评定合格的基础上进行；
（5）隐蔽工程在隐蔽前，施工单位应通知监理单位进行验收，并应形成验收文件。"
