type,number,question,answer
judge,202,25Hz 相敏轨道电路电子接收器的工作电压为直流 18V。,×
judge,203,25Hz 带扼流变的轨道区段 I 次侧熔断器为 10A，II 次侧熔断器为 1A,×
judge,204,ZPW-2000A 型无绝缘移频自动闭塞系统室内部分由发器、接收器、衰耗器、电缆模拟网络防雷组合组成。,√
judge,205,ZPW-2000A 型无绝缘移频自动闭塞两个频率相同的发送与接收不能使用同一根电缆。,√
judge,206,K5B 系统的输出采用静态输出方式。所有受计算机驱动的继电器全部采用直流安全型继电器。继电器工作所需的 24V 电源由微机系统给出，不使用信号电源屏的 KZ24V。微机输出口送出 24V+，继电器线圈的负端连到公共回线，回到电源的负极。,√
judge,207,K5B 系统两路直流 24V 电源中的一路称为逻辑 24V（用符号 L24 表示），经联锁主机和电子终端内部的 DC-DC 转换电路产生 5V 电压，供逻辑电路工作。另一路直流 24V 称作接口 24V（用符号 I24 表示），供电子终端的输出电路驱动继电器和输入电路采集表示信息。,√
judge,208,ZPW-2000A 型无绝缘移频自动闭塞接收器采用 “0．5+0．5” 双机并用模式，当一台接收器故障时，可由另一台接收器继续工作，确保轨道电路工作稳定。,√
judge,209,四线制道岔控制电路中的极性保持继电器的类型是 JYJXC-135/220。,√
judge,210,97 型 25Hz 相敏轨道电路中，二元二位轨道继电器的复示继电器应采用无极继电器 JWXC-1700。,×
judge,211,ZPW-2000A 型无绝缘移频自动闭塞的小轨道信息通过前方相邻区段接收器处理，通过小轨道条件（XG、XGH）送回本区段接收器，作为小轨道检查条件。,√
judge,212,ZPW-2000A 型无绝缘移频自动闭塞轨道电路在调整状态时，“轨出 2” 电压不小于 80mv。,×
judge,213,ZPW-2000A 电码化设备室内调整变压器（BMT-25）的作用是为 25Hz 轨道电路提供电源，并可在室内调整轨道电路。,√
judge,214,S700K 型电动转辙机无论 “1、3 闭合” 还是 “2、4 闭合”，其内部配线全一样，只需通过室外连线 X2 与 X3、X4 与 X5 的交叉和二极管的换向来实现。,√
judge,215,设置在车站的应答器组中的无源应答器宜靠近信号机侧，正线应答器组内应答器距调谐单元（BA）或机械绝缘节的最小距离为 30±0.5m。,×
judge,216,反向进站信号机无源应答器发送线路允许速度、线路坡度、轨道区段、调车危险及 RBC 呼叫命令等正向线路数据和反向线路坡度信息。,√
judge,217,无源应答器和有源应答器默认报文的报文计数器设定为 0，LEU 默认报文的报文计数器设定为 255。,×
judge,218,信号集中监测系统是由国铁集团、铁路局、电务段、车站监测设备构成的 “三级四层” 监测系统网络体系。实现了对电力供电、行车操作、道岔电气特性和机械特性等结合部的监测。,√
judge,219,TCC 通过信号系统安全数据网接收临时限速服务器的初始化命令、临时限速命令信息以及时钟信息，进行设备时钟校正。,√
judge,220,高速铁路站内每个区段设置一个方向切换继电器（FQJ），控制轨道电路发码方向，TCC 对股道或进站信号机接近区段的 FQJ 进行双采，对其他站内区段的 FQJ 进行单采。,√
judge,221,联锁表的编制程序一般是先填写进路栏。,×
judge,222,在联锁表中，道岔一栏中填写符号 [2]，表示将 2 号道岔防护到定位。,×
judge,223,ZPW-2000A 型无绝缘移频自动闭塞轨道电路，检查全站移频轨道电路发送器、接收器工作正常与否的继电器是 FBJ。,×
judge,224,CTCS-3 级列控系统中，计算机联锁向无线闭塞中心 RBC 主要传输进路状态信息。,√
judge,225,工程开工前，建设单位应组织设计、咨询、施工、监理和设备管理等单位对施工图纸的正确性、完整性和一致性进行联合检查核对，并填写图纸核对记录表。,√
judge,226,在工程施工中，若图纸存在小问题，施工单位可擅自修改施工图纸后继续施工。,×
judge,227,联锁系统只需采集道岔总表示，无需采集分表示。,×
judge,228,精益管理的本质是消除浪费，工程项目施工过程中存在过度生产、等待、不必要搬运等七大浪费。,√
judge,229,标准作业三要素为生产节拍、作业顺序、标准手持存货量。,√
judge,230,信号设备设置在多层建筑非顶楼楼层时，距外墙面屏蔽网不宜小于 1.2m，距顶面屏蔽网不应小于 0.6m。,√
short_answer,1,施工企业应建立文件化的质量管理体系。质量管理体系文件应包括哪些主要内容？,
short_answer,2,根据《中国铁路通信信号股份有限公司工位制均衡施工管理办法（试行）》的要求，标准工位设计应包含哪些内容？,标准工位设计包含工位编号、工位名称、作业内容等基本信息，人员配置、机具配置、物料消耗、作业指导书、作业条件等作业要求，检验标准及方法、安全生产条件、安全操作规程、时间标准等管理要求。
short_answer,3,根据《中国铁路通信信号股份有限公司工位制均衡施工管理办法（试行）》的要求，工位制均衡施工的含义是什么？,工位制均衡施工是指以标准工位建设为基础，将质量、安全、成本的管理要求和“人、机、料、法、环、测”的各项作业要求按工位分解落实，在标准工区进行流水均衡施工的组织方式。
short_answer,4,根据现行铁路通信信号设备综合防雷技术规范的规定，信号电缆在信号设备房屋的成端如何规定的？,一次成端设置在电缆间，二次成端设置在机房引入轨道电路接口柜(移频综合柜)或防雷分线柜前；在一次成端盒内环切断开电缆的钢带和铝护套，钢带和铝护套应采用30mmx3m紫铜排分别与电缆间内的一次成端接地汇集线单独电气连通；在二次成端盒内断开钢带和铝护套，钢带和铝护套应采用30mmx3mm紫铜排与机房内的电缆屏蔽接地汇集线电气连通。
short_answer,5,根据现行铁路通信信号设备综合防雷技术规范的规定，信号设备机房应设置哪些接地汇集线？,信号设备机房应设置电源防雷接地汇集线、安全接地汇集线、电缆屏蔽接地汇集线、防雷分线柜通道防雷接地汇集线、电磁屏蔽接地汇集线。
short_answer,6,正常解锁的三点检查都有哪些？,正常解锁的三点检查是顺序占用并出清本区段的前一个区段；占用并出清本区段；占用本区段的后一个区段。
short_answer,7,室内设备焊接配线时应符合什么要求？,"（1）焊接不得使用带有腐蚀性的焊剂。
（2）焊接必须牢固，焊点应光滑，无毛刺、假焊、虚焊现象。
（3）对有孔端子应将线条穿入线孔后再焊。
（4）配线线头应套有塑料软管保护，套管长度应均匀一致。"
short_answer,8,简述轨道电路分路灵敏度？,分路灵敏度是指在轨道电路的钢轨上，用一电阻在某点对轨道电路分路，若恰好能使轨道继电器线圈中的电流减少到释放值（脉冲式轨道电路为不吸起值），则这个分路电阻值就叫该点的分路灵敏度。
short_answer,9,联锁表包括哪些内容？,联锁表包括进路号码、进路方向、进路性质、应按压的按钮、有关信号机名称及显示、有关道岔名称及位置、敌对信号、经过的轨道区段以及其他联锁。
short_answer,10,电缆弯曲半径有什么要求？,"（1）综合护套电缆不得小于电缆外径的15倍；
（2）内屏蔽数字电缆不得小于电缆外径的20倍；
（3）应答器数据传输电缆不得小于电缆外径的20倍；
（4）应答器尾缆不得小于电缆外径的10倍。"
short_answer,11,64D单线半自动闭塞在两站之间传递的信息有哪些？,"64D单线半自动闭塞在两站之间传递的信息有：
（1）请求发车正电信息；（2）自动回执负电信息；
（3）同意接车正电信息；（4）通知出发正电信息；
（5）到达复原负电信息；（6）取消复原负电信息；
（7）事故复原负电信息。"
short_answer,12,冷封胶灌注有什么要求？,"（1）检查冷封胶包装袋及分隔离条是否完好，严禁使用过保质期产品。
（2）开袋前应将A、B两种胶液充分混合。
（3）灌胶前将电缆四线组内芯线分开，芯线间用冷封胶灌注。
（4）灌注胶面应高于芯线根部20mm以上。
（5）灌注后应检查无漏胶现象。"
short_answer,13,高速铁路信号用标志牌主要有哪些？,包括区间信号标志牌及号码牌、预告标志牌、级间转换标志牌、中继站标志牌、调谐区标志牌。
short_answer,14,工程验收的内容包含哪些？,"验收工作的基本内容是根据有关技术标准、设计文件和施工预算对工程质量进行检查验收，主要包括检查有关文件资料是否齐全；室内外设备安装是否符合技术要求和质量标准；设备的电气特性和功能是否符合要求；联锁关系是否正确。
根据铁路信号设计规范要求，高柱信号机机构在机柱上的位置如何规定的？
电力牵引区段,高柱信号机的机构应设置于信号机机柱右侧;非电力牵引区段,站内高柱信号机的机构宜设置于信号机机柱右侧,区间高柱信号机的机构宜设置于信号机机柱左侧。"
short_answer,16,ZPW-2000A低频频率有多少种？频率各是多少？,18种：10.3 Hz、11.4 Hz、12.5 Hz、13.6 Hz、14.7 Hz、15.8 Hz、16.9 Hz、18 Hz、19.1 Hz、20.2 Hz、21.3 Hz、22.4 Hz、23.5 Hz、24.6 Hz、25.7 Hz、26.8 Hz、27.9 Hz、29 Hz。
short_answer,17,简述内屏蔽数字信号电缆五种使用原则。,"内屏蔽数字信号电缆五种使用原则是：
（1）两个频率相同的发送与接收不能采用同一根电缆。
（2）两个频率相同发送不能设置在同一屏蔽四芯组内。
（3）两个频率相同接收不能设置在同一屏蔽四芯组内。
（4）电缆中有两个及其以上的相同频率的发送、或者有两个及其以上的相同频率的接收时，该电缆需采用内屏蔽型。
（5）电缆中各发送、各接收频率均不相同时，可采用非内屏蔽SPT电缆，但线对必须按四芯组对角线成对使用。"
short_answer,18,ZPW-2000A上、下行载频频率各是多少？,"下行：1700-1	1701.4Hz；  1700-2  1698.7Hz；
2300-1   2301.4Hz； 2300-2	  2298.7Hz。
上行：2000-1 	2001.4Hz； 2000-2	  1998.7Hz；
2600-1	   2601.4Hz； 2600-2	  2598.7Hz。"
short_answer,19,道岔融雪装置主要包括哪些设备？,道岔融雪装置主要包括电气控制柜、隔离变压器、轨温传感器、电加热元件、气象站、室内控制终端等。
short_answer,20,在高速铁路的钢轨上钻孔有什么要求？,在钢轨上钻孔应使用专用钻孔机具，连接线安装孔两侧应采用专用45o倒角工具进行倒角，其深度为0.8～1.5mm。钢轨钻孔后应立即安装塞钉，塞钉与钢轨连接处涂油漆封闭。
short_answer,21,"根据电缆模拟网络电缆补偿长度调整表,填写下表（按10km计算）。",
short_answer,22,请画出接收器双机互为备用的示意图。,
short_answer,23,已知：（1）载频：1700Hz，轨道电路长度629m（电气－电气）； （2）电容个数  Nc＝10个；（3）调谐区长度29 m。求：电容步长△？,
short_answer,24,什么是无线闭塞中心（RBC）？,采用无线通信方式实现列车间隔控制的地面控制设备。系统接收所辖全部列车的位置信息，向所有列车发出行车许可并提供列车间隔控制功能。
short_answer,25,数字电缆的电气特性测试包括哪些内容？,"（1）开盘检验电缆端面，确定A、B端别。
（2）对号检查所有芯线有无断线、混线等障碍。
（3）每一根芯线对其他所有芯线及金属护套之间的绝缘电阻。
（4）线间工作电容、不平衡电阻、导线直流电阻。"
short_answer,26,画出ZPW-2000A自闭试验及调试流程图。,
short_answer,27,简述地面应答器设备安装流程。,"（1）施工准备；
（2）安装支架制作；
（3）模具钻孔定位；
（4）支架安装固定；
（5）应答器安装；
（6）电缆铺设、尾缆安装；
（7）应答器安装检查。"
short_answer,29,区间补偿电容因地形所限允许调整范围是多少？,补偿电容实际安装位置与理论计算位置允许偏差±650mm。
short_answer,30,补偿电容遇有应答器时允许调整范围是多少？,遇有应答器时电容调整位置，允许偏差±1000mm。
short_answer,32,"应答器安装有纵向和横向两种安装方式,其轴是如何定义的？","不管应答器是纵向安装还是横向安装，与钢轨纵向平行的方向均为X轴，与钢轨纵向垂直的方向均为Y轴,与钢轨平面垂直的方向均为Z轴。"
short_answer,33,6502电气集中，取消进路必须符合哪些条件？,"（1）进路处于预先锁闭状态；
（2）信号机能随着办理取消进路手续而关闭；
（3）进路空闲。"
short_answer,34,列控中心主要作用是什么？具有哪些功能？,列控中心的主要作用是向车载ATP设备提供控车有关的信息。列控中心具有轨道电路编码、应答器报文储存和调用、区间信号机点灯控制站间安全信息（区间轨道电路状态、中继站临时限速信息、区间闭塞和方向条件等信息）传输等功能。
short_answer,35,电气化区段轨道电路设置扼流变压器的目的是什么？,"（1）能使牵引电流顺利通过绝缘节；
（2）为了保证信号电流不会流入相邻轨道电路；
（3）对轨道电路参数进行调整。"
short_answer,36,铁路责任事故分为哪几类？按什么情况区分的？,分为特别重大事故、重大事故、较大事故和一般事故。是根据事故后果，造成的人员伤亡数目，直接经济损失，中断行车时间等区分的。
short_answer,37,信号联锁设备施工图审查包括哪些内容？,信号联锁设备施工图审查包括:信号平面图，联锁图表，信号显示关系及信号机点灯、道岔控制、轨道电路、站内电码化、自动闭塞、四线制改变运行方向、逻辑检查、场联、场间渡线道岔控制、站联、半自动闭塞、自动站间闭塞电路，电缆径路图等内容的核对。
short_answer,38,列车运行自动控制系统（ATC）包括哪三个子系统？,它包括列车自动防护（ATP）、列车自动运行（ATO）、列车自动监控（ATS）三个子系统。
short_answer,39,安全技术交底的形式主要有哪些？,"安全技术交底的形式主要有
（1）图标、清单、文字说明。
（2）交底会、班前会等。
（3）交底人与接受人必须是面对面，双方签认。"
short_answer,40,根据国铁集团现行电务工程验收管理对施工图质量的要求，涉及既有设备改造和过渡工程的，对施工单位编制的拆改配线表要求是什么？,涉及既有设备改造和过渡工程，施工单位应制作施工作业拆改配线表，明确每一条增、改、拆、过渡的线缆用途、去向及编号，并提交设备管理单位备查。
short_answer,41,"除设置于双动道岔渡线的绝缘节外,其他与警冲标相关的、用于分割相邻轨道区段的绝缘节,什么情况下设计为侵入限界绝缘？","（1）设置于警冲标外方时；
（2）与警冲标并置时；
（3）设置于警冲标内方但距警冲标沿线路方向的距离小于规定的最小值(无动车组运行时为3.5m、有动车组运行时为5m)时。"
short_answer,42,简述ZPW－2000A无绝缘轨道电路接收器的功能?,"（1）接收器用于接收主轨道电路信号。
（2）接收器还同时接收邻段所属调谐区小轨道电路信号，提供小轨道电路状态。"
short_answer,43,在双动道岔和双机牵引的重型道岔中，两台转辙机分别是怎样动作的？,双动道岔中，两台转辙机是先后动的，一动先动，二动后动；在双机牵引中，两台转辙机是同步动作的。
short_answer,44,在ZD6型和S700K型的电动转辙机表示电路中，二极管与表示继电器线圈是如何连接的？,在ZD6型电路中是串联的，在S700K型电路中是并联的。
short_answer,45,直流转辙机的某道岔在转换途中受阻，在控制台上有何表示？应如何操作？,控制台上电流表指针摆动幅度大（约为3A左右），道岔位置表示灯无表示，受阻超过13秒后，挤岔电铃鸣响，挤岔表示灯亮红灯。操作方法是：按压ZQA和进路始端按钮取消进路，单操道岔使其返回原位。
short_answer,46,什么情况下普速铁路道岔区段轨道电路设一送多受?,
short_answer,47,什么是进路锁闭和接近锁闭？,"进路锁闭是指使被排进路上的有关道岔和敌对信号限制于规定位置的锁闭；接近锁闭是指所排进路的接近区段被占用以后,进路锁闭必须在列车、车列通过一定手续和限时方能解锁的锁闭。"
short_answer,48,挤岔报警电铃鸣响时，道岔和表示继电器各处于什么状态？,道岔处于四开状态。DBJ和FBJ均为落下状态。
short_answer,49,控制台3分延时解锁按钮表示灯亮红灯说明什么？,说明接车进路或正线发车进路办理了人工解锁，进路要经3分钟才能解锁。表示1RJJ吸起。
short_answer,50,控制台30秒延时解锁表示灯亮红灯说明什么？,说明站线发车进路或调车进路办理了人工解锁，进路要经过30秒才能解锁。表示2RJJ吸起。
short_answer,51,控制台电流表指针摆动说明什么？,说明道岔正在启动，表示1DQJ自闭电路接通。
short_answer,52,轨道电路的标准分路电阻取值是如何让规定的？,"（1）25Hz相敏轨道电路的标准分路电阻取值为0.06Ω；
（2）不对称高压脉冲轨道电路的标准分路电阻取值为0.15Ω；
（3）ZPW-2000系列轨道电路道砟电阻率小于3Ω·km时，标准分路电阻取值为"
short_answer,0,15Ω；道砟电阻率不小于3Q・km时，标准分路电阻取值为0.25Ω。,
short_answer,53,CTC系统按管理需要分级设置时应符合哪些规定？,"（1）应设车站系统、调度所系统；
车站系统应设置车站自律机、车站服务器、操作终端、维护终端等；
调度所系统应设置数据库服务器、应用服务器、通信前置服务器、接口服务器、对外时钟服务器、操作终端、维护终端等。"
short_answer,54,办理带延续进路的接车进路时，进站信号机开放应检查哪些联锁条件？,办理带延续进路的接车进路时，进站信号机开放应检查接车进路及延续进路上道岔位置正确且锁闭、轨道区段空闲、敌对进路未建立。
short_answer,55,什么是延续进路？延续进路的终端界限是何处？,沿下坡道方向办理接车进路时，必须将原接车进路延长至适当地点，其延长部分称为延续进路。延续进路终端可以是另一咽喉的安全线上的车档、尽头线、专用线或车站接发车口的进站信号机或站界标等。
short_answer,56,6502电路中在什么情况下，要求把中岔带动到定位？如何带动？,办理中岔所在到发线的接车或发车进路时，要将中岔带动到定位。可以用中岔所在到发线与咽喉区连接道岔的FCJ前接点和该到发线出站信号机的LAJ前接点串联作为带动中岔到定位的带动条件。
short_answer,57,发车时中岔的解锁应符合哪些要求？,1、出发列车全部出清到发线，中岔应立即解锁。2、无岔区段留有车辆或发车进路人工解锁时，出站信号机内方第一个轨道区段解锁后，中岔才能解锁。3、取消发车进路时，中岔和发车进路同时解锁。当中岔区段有车占用时，应处在区段锁闭状态。
short_answer,58,何谓安全生产中的“三违”现象？,安全生产中的“三违”是指违章指挥、违章操作、违反劳动纪律
short_answer,59,行车安全有哪五个防范要点？,"（1）施工机械、工具、材料侵入限界。
（2）施工中金属体短接股道影响轨道电路。
（3）未达到行车送电条件就盲目送电开通。
（4）计划外施工、超范围施工，抢点干活、超点干活。
（5）轨道作业车辆故障。"
short_answer,60,股份公司关于安全管理“十条硬措施”的重大风险主要是指哪几个方面？,主要是指高处作业、动火作业、有限空间、起重吊装、深基坑、高支模、营业线施工、涉铁施工等。
short_answer,61,ZPW-2000系列轨道电路的载频设置应符合哪些规定？,"（1）区间、站内轨道电路的载频统筹设置；
（2）闭塞分区分界点两侧的轨道电路采用不同的载频；
（3）区间下行线的载频按1700Hz、2300Hz交替设置，区间上行线的载频按2000Hz、2600Hz交替设置；
（4）车站下行线及下行侧到发线宜采用1700H、2300Hz载频，车站上行线及上行侧到发线宜采用2000Hz、2600Hz载频；有多个发车方向的车站,载频的设置应符合列车运行的需求；
（5）与ZPW-2000系列轨道区段相邻的站内其他制式的轨道电路区段，以ZPW-2000系列移频设备实现电码化时，发码设备的载频应与相邻ZPW-2000轨道区段的载频不同。"
short_answer,62,ZPW-2000系列无绝缘轨道电路的调谐区设计应符合哪些规定？,"（1）不得设置于不同类型道床的衔接处、钢轨伸缩调节器范围内；
（2）不宜设置于有护轮轨的区域接触网电分相区。"
short_answer,63,防护道岔的联锁设计应符合哪些规定？,"（1）防护道岔的防护位置应符合相关进路的安全要求；
（2）防护道岔未锁闭在规定位置时，相关进路(引导进路除外)不得建立；
（3）进路锁闭、信号开放后，防护道岔失去位置表示时，信号机应自动关闭。"
short_answer,64,如何开启区间占用逻辑检查功能？,在CTC车务终端的“工具”菜单中选择“列控区间占用逻辑检查”，输入密码，在弹出的对话框中选择“区间逻辑检查开启”，选择相关车站及相应的区间方向口，进行“开启验证”操作成功后，点击“开启执行”，返回执行成功后，相应区间方向口区间逻辑检查表示灯为绿色。
short_answer,65,画出ZPW-2000A轨道电路调试流程图。,ZPW-2000A轨道电路单项调试流程如图65所示：
short_answer,66,CTCS-2级区段设置的应答器组包括哪些？,"（1）区间应答器组；
（2）正向进站应答器组、反向进站应答器组；
（3）正向出站应答器组、反向出站应答器组；
（4）中继站应答器组；
（5）进路应答器组；
（6）定位应答器组；
（7）大号码道岔应答器组；
（8）CTCS等级转换应答器组；
（9）反向区间应答器组。"
short_answer,67,简述列控限速工作原理？,"限速命令统一由中心调度员设置。列控限速功能需由ATP车载设备和地面设备共同完成。主要实现步骤如下：
（1）CTC系统负责拟定临时限速计划调度命令内容；
（2）TSRS系统负责校验TSR命令，并分发给相关TCC、RBC执行；
（3）TCC系统负责控制应答器传送相应的TSR信息给C2列车；
（4）RBC系统负责通过GSM-R传送相应的TSR信息给C3列车；
（5）装有ATP车载设备的列车收到TSR信息后，控制列车按限速要求运行。"
short_answer,68,TSRS限速管辖边界如何划分？,"TSRS的线路数据范围以所连接的TCC、RBC的最大临时限速管辖范围为界。
对于客运专线与既有线交界处，既有线侧需设置专用列控中心。该列控中心应接入客运专线的信号系统安全数据网，并同时接受来自客专TSRS与既有线CTC/TDCS的临时限速命令。TSRS的线路数据范围相应延伸至客专侧TCC的临时限速管辖范围处。"
short_answer,69,电动转辙机道岔动作电路中，总保护继电器ZBHJ有何作用？,"总保护继电器ZBHJ的作用为：
对于采用多机牵引的提速道岔，尖轨和心轨各独立设置一套ZBHJ和QDJ电路。
同一尖轨（或心轨）几个牵引点的BHJ都吸起后，ZBHJ才能励磁吸起。如果其中有一个牵引点的BHJ不能吸起，那么ZBHJ将不能励磁导致QDJ的第二条励磁电路不能沟通，QDJ经2-3S缓放落下后，将切断各牵引点的1DQJ自闭电路，保证同一尖轨（或心轨）各牵引点间动作的一致性。
用同一尖轨（或心轨）几个牵引点的BHJ前接点并联构成ZBHJ的自闭电路，保证各牵引点要动就动到底，否则13S（30S）切断。"
short_answer,70,简述道岔不能锁闭的几种可能性？,"有以下几种可能：
（1）尖轨上翘，尖轨与基本轨卡阻造成不解锁；
（2）滑床板严重吊板且摩擦力大；
（3）锁钩与动作杆严重摩卡。"
short_answer,71,断相保护器故障如何判断？,"断相保护器的故障按下述情况判断：
（1）断相保护器坏，道岔不能排动；从监测看曲线，有1-2秒的动作曲线；
（2）断相保护器半击穿，道岔有时能动，但道岔处于四开位置后，有保险熔断现象。"
short_answer,72,简述电液转辙机动接点反弹的几种可能性？,"有以下五种可能：
（1）油路中空气未排干净易造成接点反弹；
（2）斥离轨向密贴轨方向窜动，如无限位块或限位块距离大易造成接点反弹；
（3）当道岔调整紧而溢流压力大时，接点反弹；
（4）贯性轮不起作用时，接点反弹；
（5）工务捣固不良，列车通过时，基本轨窜动时易造成接点反弹。"
short_answer,73,简述ZYJ7型转辙装置的绝缘安装位置？,"下列部位需安装绝缘：
（1）动作杆中部；
（2）动作杆与动作杆连接铁的横轴处；
（3）长、短表示杆与表示杆连接铁（三角铁）尖轴处；
（4）内表示杆与外、长、短表示杆的连接处。"
short_answer,74,25HZ轨道电路防护盒主要作用：,"主要作用为：
减少JRJC型轨道继电器上50HZ牵引电流的干扰电压；
保证25HZ局部电压超前轨道电压相位角90°±10°。"
short_answer,75,根据现行铁路规范对扼流变压器钢轨引接线的规定，YGED-1800/1000代表什么含义？,YGED-1800/1000表示为中点允许通过电流为1000A长度为1800mm的扼流变压器等阻钢轨引接线。
short_answer,76,客运专线中，ZPW-2000道岔区段多分支轨道电路“跳线”设置有何规则？,"道岔区段多分支轨道电路采用分支并联结构，“跳线”设置原则：
（1）采用带绝缘护套70mm2的铜导线或铜当量的钢包铜线；
（2）“道岔跳线”从道岔弯股末端起，向岔心方向依次间隔设置，间隔不大于20m、岔心间隔不大于30m，两端都必须设置“跳线”。"
short_answer,77,空心线圈的作用是什么？,"作用是：
在电气化区段逐段平衡两钢轨的牵引电流回流；
实现上下行线路间的等电位连接；
改善电气绝缘节的电气特性，保证工作稳定性。"
short_answer,78,ZPW-2000A型无绝缘轨道电路发送器的作用是什么？,"作用是：
产生18种低频信号、8种载频的高精度、高稳定的移频信号；
产生足够功率的输出信号；
调整轨道电路；
对移频信号特征的自检测，故障时给出报警及N+l冗余运用的转换条件。"
short_answer,79,ZPW-2000A型无绝缘轨道电路接收器的作用是什么？,"作用是：
用于对主轨道电路移频信号的解调，并配合与送电端相连接调谐区段小轨道电路的检查条件动作轨道继电器；
实现对与受电端相连接调谐区段小轨道电路移频信号的解调，给出短小轨道电路的执行条件，送至相邻轨道电路接收器；
检查轨道电路完好，减少分路死区长度，还用接收门限控制实现对调谐单元(BA)断线的检查。"
short_answer,80,ZPW-2000A型无绝缘轨道电路衰耗盘的作用是什么？,"作用是：
用做对主轨道电路的接收端输入电平调整；
对于小轨道进行调整（含正、反方向）；
给出有关发送、接收用电源电压，发送功出电压，轨道输入输出GJ, XGJ测试条件；
给出发送接收故障报警和轨道占用指示灯等；
在N+1冗余运用中实现接收机故障转换时主轨道继电器和小轨道继电器的落下延时。"
short_answer,81,如何判断二极管的极性？,将万用表置于欧姆挡，对二极管进行正接、反接测量一次。当测得电阻较小时，黑表笔所接的一端为二极管的正极，另一极则为负极。
short_answer,82,应答器的安装与实际里程的误差为多少？,应答器的安装位置与实际里程的误差为±0.5m。
short_answer,83,应答器组内相邻应答器间的距离为多少？,应答器组内相邻应答器间的距离为5m～5.5m；专用于调车的应答器组内间距不应小于3 m。
short_answer,84,常态灭灯的信号机转为点亮状态时，以及其他常态点灯的信号机的定位显示是如何规定的？,"（1）进站、出站、进路、调车信号机均以显示停车信号为定位。
（2）线路所的通过信号机以显示停车信号为定位，其他通过信号机以显示进行信号为定位。"
short_answer,85,在最不利条件下，对客运专线ZPW-2000K轨道电路机车信号短路电流的要求是什么？,在最不利条件下，在轨道电路任一处轨面机车信号短路电流1700Hz、2000Hz、2300Hz不小于0.50A，2600Hz不小于0.45A。
short_answer,86,四线制道岔(三相交流除外)表示电路中二极管的技术指标是什么？,反向电压不小于500V，正向电流不小于300mA。
short_answer,87,三相交流转辙机表示电路中二极管的技术指标是什么？,反向电压不小于500V，正向电流不小于1A。
short_answer,88,LEU的功能是什么？,LEU的功能是：接收外部发送的应答器报文并连续向应答器转发；当有车载天线经过有源应答器上方时，LEU在一定时间内不转换新的报文；设备自检及事件记录，并可向外部设备上传。
short_answer,89,CTCS-2级、CTCS-3级区段正常追踪码序由高到低顺序是怎样排列的？,正常追踪码序由高至低依次为L5码、L4码、L3码、L2码、L码、LU码、U码、HU码。
short_answer,90,无限闭塞中心（RBC）设备启动应检查哪些内容？,"RBC系统启动应检查下列内容主要包括：
（1）RBC启动后应能完整性自检，自检失败禁止运行。
（2）RBC启动后，应能清除所有动态数据。
（3）RBC启动后，应等待TSRS的初始化命令。
（4）RBC启动后，应与CTC时钟同步"
comprehensive,1,实施性施工组织设计的主要内容是什么？,"实施性施工组织设计的主要内容是：
（1）编制依据、编制范围及设计概况
（2）工程概况
（3）建设项目所在地区特征
（4）总体施工组织安排
（5）临时工程和过渡工程
（6）控制工程和重难点工程（包括高风险工程）施工方案
（7）施工方案
（8）资源配置
（9）管理措施
（11）引用的设计文件与施工规范
（12）进一步研究解决的问题及建议
（13）施工组织图表（包括附表、附图、附件）。"
comprehensive,2,站控模式下站内信号机的开放和关闭的条件有哪些？,"信号机的开放和关闭的条件有：
（1）进路空闲。
（2）道岔位置正确。
（3）敌对进路未建立且锁闭。
（4）信号在人工操纵下才能开放，信号关闭后应能防止自动重复开放。
（5）自动关闭信号时机是：列车信号在车一进入信号机内方立即关闭，调车信号在车全部进入信号机内方时关闭，但接近区段停有车辆时，要待车列出清进路内方第一道岔区段时方能关闭。
（6）取消进路或人工解锁时信号应随之关闭。
（7）允许灯光灭灯时，应自动改点禁止灯光。
（8）开放进站或正线出站信号机之前应检查红灯灯丝完整。
（9）不允许乱显示。
（10）电路故障时自动关闭。"
